rep_airp\time;totalVuelos;periodo;país
ES_LEVT;37;2020M01 ;España
ES_LEVT;744;2020M01 ;España
ES_LEVT;785;2020M01 ;España
ES_LEVX;4;2020M01 ;España
ES_LEVX;101;2020M01 ;España
ES_LEVX;688;2020M01 ;España
ES_LEVX;793;2020M01 ;España
ES_LEXJ;16;2020M01 ;España
ES_LEXJ;25;2020M01 ;España
ES_LEXJ;718;2020M01 ;España
ES_LEXJ;759;2020M01 ;España
ES_LEZG;18;2020M01 ;España
ES_LEZG;253;2020M01 ;España
ES_LEZG;409;2020M01 ;España
ES_LEZG;680;2020M01 ;España
ES_LEZL;24;2020M01 ;España
ES_LEZL;498;2020M01 ;España
ES_LEZL;4175;2020M01 ;España
ES_LEZL;4697;2020M01 ;España
FI_EFET;14;2020M01 ;Finlandia
FI_EFHK;15541;2020M01 ;Finlandia
FI_EFIV;352;2020M01 ;Finlandia
FI_EFJO;239;2020M01 ;Finlandia
FI_EFJY;232;2020M01 ;Finlandia
FI_EFKE;178;2020M01 ;Finlandia
FI_EFKI;202;2020M01 ;Finlandia
FI_EFKK;184;2020M01 ;Finlandia
FI_EFKS;216;2020M01 ;Finlandia
FI_EFKT;568;2020M01 ;Finlandia
FI_EFKU;339;2020M01 ;Finlandia
FI_EFMA;325;2020M01 ;Finlandia
FI_EFOU;853;2020M01 ;Finlandia
FI_EFPO;555;2020M01 ;Finlandia
FI_EFRO;794;2020M01 ;Finlandia
FI_EFSA;77;2020M01 ;Finlandia
FI_EFTP;962;2020M01 ;Finlandia
FI_EFTU;978;2020M01 ;Finlandia
FI_EFUT;12;2020M01 ;Finlandia
FI_EFVA;497;2020M01 ;Finlandia
FR_FMCZ;434;2020M01 ;Francia
FR_FMEE;1217;2020M01 ;Francia
FR_FMEP;190;2020M01 ;Francia
FR_LFAQ;92;2020M01 ;Francia
FR_LFBA;108;2020M01 ;Francia
FR_LFBD;4752;2020M01 ;Francia
FR_LFBE;49;2020M01 ;Francia
FR_LFBH;136;2020M01 ;Francia
FR_LFBI;206;2020M01 ;Francia
FR_LFBL;327;2020M01 ;Francia
FR_LFBO;7097;2020M01 ;Francia
FR_LFBP;760;2020M01 ;Francia
FR_LFBT;199;2020M01 ;Francia
FR_LFBZ;634;2020M01 ;Francia
FR_LFCK;141;2020M01 ;Francia
FR_LFCR;135;2020M01 ;Francia
FR_LFGJ;64;2020M01 ;Francia
FR_LFJL;345;2020M01 ;Francia
FR_LFKB;778;2020M01 ;Francia
FR_LFKC;184;2020M01 ;Francia
FR_LFKF;263;2020M01 ;Francia
FR_LFKJ;715;2020M01 ;Francia
FR_LFLB;1337;2020M01 ;Francia
FR_LFLC;690;2020M01 ;Francia
FR_LFLL;8451;2020M01 ;Francia
FR_LFLS;833;2020M01 ;Francia
FR_LFLW;134;2020M01 ;Francia
FR_LFMK;278;2020M01 ;Francia
FR_LFML;7318;2020M01 ;Francia
FR_LFMN;9017;2020M01 ;Francia
FR_LFMP;290;2020M01 ;Francia
FR_LFMT;1462;2020M01 ;Francia
FR_LFMU;81;2020M01 ;Francia
FR_LFOB;1961;2020M01 ;Francia
FR_LFOK;129;2020M01 ;Francia
FR_LFOP;13;2020M01 ;Francia
FR_LFOT;111;2020M01 ;Francia
FR_LFPG;37766;2020M01 ;Francia
FR_LFPO;16680;2020M01 ;Francia
FR_LFQQ;1588;2020M01 ;Francia
FR_LFRB;1129;2020M01 ;Francia
FR_LFRD;29;2020M01 ;Francia
FR_LFRG;36;2020M01 ;Francia
FR_LFRH;296;2020M01 ;Francia
FR_LFRK;336;2020M01 ;Francia
FR_LFRN;1033;2020M01 ;Francia
FR_LFRQ;140;2020M01 ;Francia
FR_LFRS;4135;2020M01 ;Francia
FR_LFRZ;169;2020M01 ;Francia
FR_LFSB;504;2020M01 ;Francia
FR_LFSL;157;2020M01 ;Francia
FR_LFST;1286;2020M01 ;Francia
FR_LFTH;480;2020M01 ;Francia
FR_LFTW;97;2020M01 ;Francia
FR_SOCA;556;2020M01 ;Francia
FR_SOOA;471;2020M01 ;Francia
FR_TFFF;1592;2020M01 ;Francia
FR_TFFG;550;2020M01 ;Francia
FR_TFFR;2371;2020M01 ;Francia
HR_LDDU;298;2020M01 ;Croacia
HR_LDOS;89;2020M01 ;Croacia
HR_LDPL;193;2020M01 ;Croacia
HR_LDRI;59;2020M01 ;Croacia
HR_LDSB;6;2020M01 ;Croacia
HR_LDSP;560;2020M01 ;Croacia
HR_LDZA;3076;2020M01 ;Croacia
HR_LDZD;176;2020M01 ;Croacia
HU_LHBP;9428;2020M01 ;Hungria
HU_LHDC;333;2020M01 ;Hungria
IS_BIAR;9;2020M01 ;Islandia
IS_BIAR;355;2020M01 ;Islandia
IS_BIAR;364;2020M01 ;Islandia
IS_BIKF;322;2020M01 ;Islandia
IS_BIKF;1111;2020M01 ;Islandia
IS_BIKF;1672;2020M01 ;Islandia
IS_BIKF;2968;2020M01 ;Islandia
IS_BIRK;8;2020M01 ;Islandia
IS_BIRK;73;2020M01 ;Islandia
IS_BIRK;914;2020M01 ;Islandia
IS_BIRK;995;2020M01 ;Islandia
IT_LIBC;66;2020M01 ;Italia
IT_LIBD;3206;2020M01 ;Italia
IT_LIBP;1124;2020M01 ;Italia
IT_LIBR;1595;2020M01 ;Italia
IT_LICA;1572;2020M01 ;Italia
IT_LICB;138;2020M01 ;Italia
IT_LICC;4562;2020M01 ;Italia
IT_LICD;362;2020M01 ;Italia
IT_LICJ;3495;2020M01 ;Italia
IT_LICR;272;2020M01 ;Italia
IT_LICT;382;2020M01 ;Italia
IT_LIEA;574;2020M01 ;Italia
IT_LIEE;2233;2020M01 ;Italia
IT_LIEO;572;2020M01 ;Italia
IT_LIMC;15615;2020M01 ;Italia
IT_LIME;7544;2020M01 ;Italia
IT_LIMF;3701;2020M01 ;Italia
IT_LIMJ;921;2020M01 ;Italia
IT_LIML;9041;2020M01 ;Italia
IT_LIMZ;390;2020M01 ;Italia
IT_LIPB;1244;2020M01 ;Italia
IT_LIPE;5835;2020M01 ;Italia
IT_LIPH;1761;2020M01 ;Italia
IT_LIPO;865;2020M01 ;Italia
IT_LIPQ;1170;2020M01 ;Italia
IT_LIPR;240;2020M01 ;Italia
IT_LIPX;1926;2020M01 ;Italia
IT_LIPY;743;2020M01 ;Italia
IT_LIPZ;5559;2020M01 ;Italia
IT_LIRA;3824;2020M01 ;Italia
IT_LIRF;21331;2020M01 ;Italia
IT_LIRN;4935;2020M01 ;Italia
IT_LIRP;2440;2020M01 ;Italia
IT_LIRQ;2378;2020M01 ;Italia
IT_LIRZ;318;2020M01 ;Italia
LT_EYKA;775;2020M01 ;Lituania
LT_EYPA;348;2020M01 ;Lituania
LT_EYSA;2;2020M01 ;Lituania
LT_EYVI;3552;2020M01 ;Lituania
LU_ELLX;5414;2020M01 ;Luxemburgo
LV_EVRA;6524;2020M01 ;Letonia
MK_LWOH;154;2020M01 ;Macedonia del Norte
MK_LWSK;1431;2020M01 ;Macedonia del Norte
MT_LMML;288;2020M01 ;Malta
MT_LMML;3191;2020M01 ;Malta
MT_LMML;3479;2020M01 ;Malta
NL_EHAM;38324;2020M01 ;Paises Bajos
NL_EHBK;881;2020M01 ;Paises Bajos
NL_EHEH;2633;2020M01 ;Paises Bajos
NL_EHGG;1834;2020M01 ;Paises Bajos
NL_EHRD;2653;2020M01 ;Paises Bajos
NO_ENAL;1144;2020M01 ;Noruega
NO_ENAN;253;2020M01 ;Noruega
NO_ENAT;787;2020M01 ;Noruega
NO_ENBL;428;2020M01 ;Noruega
NO_ENBN;613;2020M01 ;Noruega
NO_ENBO;3209;2020M01 ;Noruega
NO_ENBR;7300;2020M01 ;Noruega
NO_ENBS;194;2020M01 ;Noruega
NO_ENBV;144;2020M01 ;Noruega
NO_ENCN;1607;2020M01 ;Noruega
NO_ENDU;251;2020M01 ;Noruega
NO_ENEV;841;2020M01 ;Noruega
NO_ENFL;923;2020M01 ;Noruega
NO_ENGM;19453;2020M01 ;Noruega
NO_ENHD;487;2020M01 ;Noruega
NO_ENHF;800;2020M01 ;Noruega
NO_ENHK;150;2020M01 ;Noruega
NO_ENHV;160;2020M01 ;Noruega
NO_ENKB;800;2020M01 ;Noruega
NO_ENKR;637;2020M01 ;Noruega
NO_ENLK;503;2020M01 ;Noruega
NO_ENMH;203;2020M01 ;Noruega
NO_ENML;489;2020M01 ;Noruega
NO_ENMS;243;2020M01 ;Noruega
NO_ENNA;206;2020M01 ;Noruega
NO_ENNM;208;2020M01 ;Noruega
NO_ENNO;3;2020M01 ;Noruega
NO_ENOL;99;2020M01 ;Noruega
NO_ENOV;365;2020M01 ;Noruega
NO_ENRA;441;2020M01 ;Noruega
NO_ENRM;198;2020M01 ;Noruega
NO_ENRO;142;2020M01 ;Noruega
NO_ENRS;96;2020M01 ;Noruega
NO_ENSB;244;2020M01 ;Noruega
NO_ENSD;195;2020M01 ;Noruega
NO_ENSG;464;2020M01 ;Noruega
NO_ENSH;314;2020M01 ;Noruega
NO_ENSK;433;2020M01 ;Noruega
NO_ENSN;3;2020M01 ;Noruega
NO_ENSO;126;2020M01 ;Noruega
NO_ENSR;158;2020M01 ;Noruega
NO_ENSS;190;2020M01 ;Noruega
NO_ENST;313;2020M01 ;Noruega
NO_ENTC;3563;2020M01 ;Noruega
NO_ENTO;1791;2020M01 ;Noruega
NO_ENVA;4420;2020M01 ;Noruega
NO_ENVD;579;2020M01 ;Noruega
NO_ENVR;77;2020M01 ;Noruega
NO_ENZV;5412;2020M01 ;Noruega
RO_LRBC;241;2020M01 ;Rumania
RO_LRBM;82;2020M01 ;Rumania
RO_LRCK;208;2020M01 ;Rumania
RO_LRCL;1770;2020M01 ;Rumania
RO_LRCV;238;2020M01 ;Rumania
RO_LRIA;881;2020M01 ;Rumania
RO_LROD;116;2020M01 ;Rumania
RO_LROP;9368;2020M01 ;Rumania
RO_LRSB;488;2020M01 ;Rumania
RO_LRSM;102;2020M01 ;Rumania
RO_LRSV;318;2020M01 ;Rumania
RO_LRTM;142;2020M01 ;Rumania
RO_LRTR;1437;2020M01 ;Rumania
SE_ESDF;359;2020M01 ;Suecia
SE_ESGG;4973;2020M01 ;Suecia
SE_ESGJ;337;2020M01 ;Suecia
SE_ESGT;279;2020M01 ;Suecia
SE_ESKN;1278;2020M01 ;Suecia
SE_ESMK;216;2020M01 ;Suecia
SE_ESMQ;666;2020M01 ;Suecia
SE_ESMS;1952;2020M01 ;Suecia
SE_ESMT;294;2020M01 ;Suecia
SE_ESMX;320;2020M01 ;Suecia
SE_ESNG;260;2020M01 ;Suecia
SE_ESNL;196;2020M01 ;Suecia
SE_ESNN;359;2020M01 ;Suecia
SE_ESNO;150;2020M01 ;Suecia
SE_ESNQ;324;2020M01 ;Suecia
SE_ESNS;233;2020M01 ;Suecia
SE_ESNU;1321;2020M01 ;Suecia
SE_ESNV;108;2020M01 ;Suecia
SE_ESNX;293;2020M01 ;Suecia
SE_ESNZ;700;2020M01 ;Suecia
SE_ESOE;309;2020M01 ;Suecia
SE_ESOK;291;2020M01 ;Suecia
SE_ESOW;1432;2020M01 ;Suecia
SE_ESPA;1081;2020M01 ;Suecia
SE_ESSA;16724;2020M01 ;Suecia
SE_ESSB;3912;2020M01 ;Suecia
SE_ESSD;69;2020M01 ;Suecia
SE_ESSL;420;2020M01 ;Suecia
SE_ESSP;211;2020M01 ;Suecia
SE_ESSV;786;2020M01 ;Suecia
SE_ESTA;645;2020M01 ;Suecia
SI_LJLJ;1746;2020M01 ;Eslovenia
SK_LZIB;1598;2020M01 ;Eslovaquia
SK_LZKZ;1235;2020M01 ;Eslovaquia
SK_LZSL;22;2020M01 ;Eslovaquia
SK_LZTT;513;2020M01 ;Eslovaquia
UK_EGAA;1;2020M01 ;Reino Unido
UK_EGAA;3181;2020M01 ;Reino Unido
UK_EGAA;3537;2020M01 ;Reino Unido
UK_EGAC;2342;2020M01 ;Reino Unido
UK_EGAC;2423;2020M01 ;Reino Unido
UK_EGAE;238;2020M01 ;Reino Unido
UK_EGAE;406;2020M01 ;Reino Unido
UK_EGBB;689;2020M01 ;Reino Unido
UK_EGBB;6145;2020M01 ;Reino Unido
UK_EGBB;7246;2020M01 ;Reino Unido
UK_EGBE;2281;2020M01 ;Reino Unido
UK_EGBJ;5085;2020M01 ;Reino Unido
UK_EGCC;1744;2020M01 ;Reino Unido
UK_EGCC;10936;2020M01 ;Reino Unido
UK_EGCC;13033;2020M01 ;Reino Unido
UK_EGCN;8;2020M01 ;Reino Unido
UK_EGCN;366;2020M01 ;Reino Unido
UK_EGCN;1304;2020M01 ;Reino Unido
UK_EGEC;84;2020M01 ;Reino Unido
UK_EGEC;127;2020M01 ;Reino Unido
UK_EGET;44;2020M01 ;Reino Unido
UK_EGET;72;2020M01 ;Reino Unido
UK_EGFF;46;2020M01 ;Reino Unido
UK_EGFF;944;2020M01 ;Reino Unido
UK_EGFF;1868;2020M01 ;Reino Unido
UK_EGGD;40;2020M01 ;Reino Unido
UK_EGGD;4025;2020M01 ;Reino Unido
UK_EGGD;4746;2020M01 ;Reino Unido
UK_EGGP;23;2020M01 ;Reino Unido
UK_EGGP;2272;2020M01 ;Reino Unido
UK_EGGP;3821;2020M01 ;Reino Unido
UK_EGGW;193;2020M01 ;Reino Unido
UK_EGGW;7600;2020M01 ;Reino Unido
UK_EGGW;7831;2020M01 ;Reino Unido
UK_EGHC;307;2020M01 ;Reino Unido
UK_EGHC;466;2020M01 ;Reino Unido
UK_EGHE;323;2020M01 ;Reino Unido
UK_EGHE;390;2020M01 ;Reino Unido
UK_EGHH;28;2020M01 ;Reino Unido
UK_EGHH;259;2020M01 ;Reino Unido
UK_EGHH;2320;2020M01 ;Reino Unido
UK_EGHI;246;2020M01 ;Reino Unido
UK_EGHI;2059;2020M01 ;Reino Unido
UK_EGHI;2507;2020M01 ;Reino Unido
UK_EGHQ;413;2020M01 ;Reino Unido
UK_EGHQ;2104;2020M01 ;Reino Unido
UK_EGKA;2700;2020M01 ;Reino Unido
UK_EGKB;20;2020M01 ;Reino Unido
UK_EGKB;2121;2020M01 ;Reino Unido
UK_EGKK;1965;2020M01 ;Reino Unido
UK_EGKK;16512;2020M01 ;Reino Unido
UK_EGKK;18569;2020M01 ;Reino Unido
UK_EGLC;463;2020M01 ;Reino Unido
UK_EGLC;5721;2020M01 ;Reino Unido
UK_EGLC;6463;2020M01 ;Reino Unido
UK_EGLL;9676;2020M01 ;Reino Unido
UK_EGLL;28432;2020M01 ;Reino Unido
UK_EGLL;38177;2020M01 ;Reino Unido
UK_EGLW;383;2020M01 ;Reino Unido
UK_EGMC;46;2020M01 ;Reino Unido
UK_EGMC;1225;2020M01 ;Reino Unido
UK_EGMC;2277;2020M01 ;Reino Unido
UK_EGMD;2378;2020M01 ;Reino Unido
UK_EGNC;767;2020M01 ;Reino Unido
UK_EGNH;359;2020M01 ;Reino Unido
UK_EGNH;1936;2020M01 ;Reino Unido
UK_EGNJ;481;2020M01 ;Reino Unido
UK_EGNJ;1156;2020M01 ;Reino Unido
UK_EGNM;1545;2020M01 ;Reino Unido
UK_EGNM;1878;2020M01 ;Reino Unido
UK_EGNR;1040;2020M01 ;Reino Unido
UK_EGNT;97;2020M01 ;Reino Unido
UK_EGNT;2350;2020M01 ;Reino Unido
UK_EGNT;3203;2020M01 ;Reino Unido
UK_EGNV;292;2020M01 ;Reino Unido
UK_EGNV;1280;2020M01 ;Reino Unido
UK_EGNX;196;2020M01 ;Reino Unido
UK_EGNX;3378;2020M01 ;Reino Unido
UK_EGNX;4478;2020M01 ;Reino Unido
UK_EGPA;811;2020M01 ;Reino Unido
UK_EGPA;1016;2020M01 ;Reino Unido
UK_EGPB;757;2020M01 ;Reino Unido
UK_EGPB;1014;2020M01 ;Reino Unido
UK_EGPC;88;2020M01 ;Reino Unido
UK_EGPC;216;2020M01 ;Reino Unido
UK_EGPD;238;2020M01 ;Reino Unido
UK_EGPD;5848;2020M01 ;Reino Unido
UK_EGPD;6893;2020M01 ;Reino Unido
UK_EGPE;811;2020M01 ;Reino Unido
UK_EGPE;2053;2020M01 ;Reino Unido
UK_EGPF;243;2020M01 ;Reino Unido
UK_EGPF;4977;2020M01 ;Reino Unido
UK_EGPF;5905;2020M01 ;Reino Unido
UK_EGPH;395;2020M01 ;Reino Unido
UK_EGPH;8488;2020M01 ;Reino Unido
UK_EGPH;9091;2020M01 ;Reino Unido
UK_EGPI;115;2020M01 ;Reino Unido
UK_EGPI;171;2020M01 ;Reino Unido
UK_EGPK;1;2020M01 ;Reino Unido
UK_EGPK;174;2020M01 ;Reino Unido
UK_EGPK;622;2020M01 ;Reino Unido
UK_EGPL;144;2020M01 ;Reino Unido
UK_EGPL;215;2020M01 ;Reino Unido
UK_EGPM;385;2020M01 ;Reino Unido
UK_EGPM;385;2020M01 ;Reino Unido
UK_EGPN;102;2020M01 ;Reino Unido
UK_EGPN;2752;2020M01 ;Reino Unido
UK_EGPO;425;2020M01 ;Reino Unido
UK_EGPO;670;2020M01 ;Reino Unido
UK_EGPR;105;2020M01 ;Reino Unido
UK_EGPR;105;2020M01 ;Reino Unido
UK_EGPU;110;2020M01 ;Reino Unido
UK_EGPU;126;2020M01 ;Reino Unido
UK_EGSC;983;2020M01 ;Reino Unido
UK_EGSH;1303;2020M01 ;Reino Unido
UK_EGSH;2188;2020M01 ;Reino Unido
UK_EGSS;1136;2020M01 ;Reino Unido
UK_EGSS;12050;2020M01 ;Reino Unido
UK_EGSS;13972;2020M01 ;Reino Unido
UK_EGTE;1;2020M01 ;Reino Unido
UK_EGTE;792;2020M01 ;Reino Unido
UK_EGTE;2299;2020M01 ;Reino Unido
UK_EGTK;3840;2020M01 ;Reino Unido
BG_LBBG;131;2020M02 ;Bulgaria
BG_LBPD;247;2020M02 ;Bulgaria
BG_LBSF;4481;2020M02 ;Bulgaria
BG_LBWN;566;2020M02 ;Bulgaria
CY_LCLK;3675;2020M02 ;Chipre
CY_LCPH;993;2020M02 ;Chipre
CZ_LKKV;310;2020M02 ;Republica Checa
CZ_LKMT;1065;2020M02 ;Republica Checa
CZ_LKPD;56;2020M02 ;Republica Checa
CZ_LKPR;8875;2020M02 ;Republica Checa
CZ_LKTB;1858;2020M02 ;Republica Checa
DK_EKAH;981;2020M02 ;Dinamarca
DK_EKBI;3873;2020M02 ;Dinamarca
DK_EKCH;18851;2020M02 ;Dinamarca
DK_EKEB;967;2020M02 ;Dinamarca
DK_EKKA;343;2020M02 ;Dinamarca
DK_EKRK;4647;2020M02 ;Dinamarca
DK_EKRN;390;2020M02 ;Dinamarca
DK_EKSB;435;2020M02 ;Dinamarca
DK_EKTS;80;2020M02 ;Dinamarca
DK_EKYT;1796;2020M02 ;Dinamarca
EE_EETN;2794;2020M02 ;Estonia
EL_LGAL;212;2020M02 ;Grecia
EL_LGAV;16127;2020M02 ;Grecia
EL_LGBL;2;2020M02 ;Grecia
EL_LGHI;320;2020M02 ;Grecia
EL_LGIK;60;2020M02 ;Grecia
EL_LGIO;140;2020M02 ;Grecia
EL_LGIR;956;2020M02 ;Grecia
EL_LGKA;26;2020M02 ;Grecia
EL_LGKC;32;2020M02 ;Grecia
EL_LGKF;98;2020M02 ;Grecia
EL_LGKJ;18;2020M02 ;Grecia
EL_LGKL;58;2020M02 ;Grecia
EL_LGKO;288;2020M02 ;Grecia
EL_LGKP;106;2020M02 ;Grecia
EL_LGKR;293;2020M02 ;Grecia
EL_LGKS;26;2020M02 ;Grecia
EL_LGKV;78;2020M02 ;Grecia
EL_LGKY;38;2020M02 ;Grecia
EL_LGKZ;24;2020M02 ;Grecia
EL_LGLE;46;2020M02 ;Grecia
EL_LGLM;176;2020M02 ;Grecia
EL_LGMK;134;2020M02 ;Grecia
EL_LGML;64;2020M02 ;Grecia
EL_LGMT;394;2020M02 ;Grecia
EL_LGNX;96;2020M02 ;Grecia
EL_LGPA;92;2020M02 ;Grecia
EL_LGPL;38;2020M02 ;Grecia
EL_LGPZ;57;2020M02 ;Grecia
EL_LGRP;446;2020M02 ;Grecia
EL_LGSA;414;2020M02 ;Grecia
EL_LGSK;46;2020M02 ;Grecia
EL_LGSM;246;2020M02 ;Grecia
EL_LGSO;40;2020M02 ;Grecia
EL_LGSR;386;2020M02 ;Grecia
EL_LGST;62;2020M02 ;Grecia
EL_LGSY;46;2020M02 ;Grecia
EL_LGTS;3307;2020M02 ;Grecia
EL_LGZA;84;2020M02 ;Grecia
ES_GCFV;8;2020M02 ;España
ES_GCFV;1278;2020M02 ;España
ES_GCFV;2402;2020M02 ;España
ES_GCFV;3688;2020M02 ;España
ES_GCGM;144;2020M02 ;España
ES_GCGM;144;2020M02 ;España
ES_GCHI;201;2020M02 ;España
ES_GCHI;219;2020M02 ;España
ES_GCHI;420;2020M02 ;España
ES_GCLA;4;2020M02 ;España
ES_GCLA;834;2020M02 ;España
ES_GCLA;990;2020M02 ;España
ES_GCLA;1828;2020M02 ;España
ES_GCLP;38;2020M02 ;España
ES_GCLP;3017;2020M02 ;España
ES_GCLP;6769;2020M02 ;España
ES_GCLP;9824;2020M02 ;España
ES_GCRR;2;2020M02 ;España
ES_GCRR;1179;2020M02 ;España
ES_GCRR;3195;2020M02 ;España
ES_GCRR;4376;2020M02 ;España
ES_GCTS;43;2020M02 ;España
ES_GCTS;854;2020M02 ;España
ES_GCTS;4872;2020M02 ;España
ES_GCTS;5769;2020M02 ;España
ES_GCXO;1;2020M02 ;España
ES_GCXO;2331;2020M02 ;España
ES_GCXO;3244;2020M02 ;España
ES_GCXO;5576;2020M02 ;España
ES_GECT;602;2020M02 ;España
ES_GECT;602;2020M02 ;España
ES_GEML;186;2020M02 ;España
ES_GEML;512;2020M02 ;España
ES_GEML;698;2020M02 ;España
ES_LEAG;304;2020M02 ;España
ES_LEAG;304;2020M02 ;España
ES_LEAL;21;2020M02 ;España
ES_LEAL;794;2020M02 ;España
ES_LEAL;5120;2020M02 ;España
ES_LEAL;5935;2020M02 ;España
ES_LEAM;6;2020M02 ;España
ES_LEAM;165;2020M02 ;España
ES_LEAM;545;2020M02 ;España
ES_LEAM;716;2020M02 ;España
ES_LEAS;2;2020M02 ;España
ES_LEAS;16;2020M02 ;España
ES_LEAS;856;2020M02 ;España
ES_LEAS;874;2020M02 ;España
ES_LEBB;18;2020M02 ;España
ES_LEBB;423;2020M02 ;España
ES_LEBB;2926;2020M02 ;España
ES_LEBB;3367;2020M02 ;España
ES_LEBL;98;2020M02 ;España
ES_LEBL;3450;2020M02 ;España
ES_LEBL;19406;2020M02 ;España
ES_LEBL;22954;2020M02 ;España
ES_LEBZ;7;2020M02 ;España
ES_LEBZ;86;2020M02 ;España
ES_LEBZ;132;2020M02 ;España
ES_LEBZ;225;2020M02 ;España
ES_LECO;11;2020M02 ;España
ES_LECO;108;2020M02 ;España
ES_LECO;1260;2020M02 ;España
ES_LECO;1379;2020M02 ;España
ES_LEGE;59;2020M02 ;España
ES_LEGE;488;2020M02 ;España
ES_LEGE;634;2020M02 ;España
ES_LEGE;1181;2020M02 ;España
ES_LEGR;24;2020M02 ;España
ES_LEGR;293;2020M02 ;España
ES_LEGR;736;2020M02 ;España
ES_LEGR;1053;2020M02 ;España
ES_LEIB;71;2020M02 ;España
ES_LEIB;612;2020M02 ;España
ES_LEIB;1504;2020M02 ;España
ES_LEIB;2187;2020M02 ;España
ES_LEJR;27;2020M02 ;España
ES_LEJR;251;2020M02 ;España
ES_LEJR;3854;2020M02 ;España
ES_LEJR;4132;2020M02 ;España
ES_LELN;44;2020M02 ;España
ES_LELN;92;2020M02 ;España
ES_LELN;136;2020M02 ;España
ES_LEMD;207;2020M02 ;España
ES_LEMD;7094;2020M02 ;España
ES_LEMD;24174;2020M02 ;España
ES_LEMD;31475;2020M02 ;España
ES_LEMG;120;2020M02 ;España
ES_LEMG;1220;2020M02 ;España
ES_LEMG;7079;2020M02 ;España
ES_LEMG;8419;2020M02 ;España
ES_LEMH;6;2020M02 ;España
ES_LEMH;484;2020M02 ;España
ES_LEMH;620;2020M02 ;España
ES_LEMH;1110;2020M02 ;España
ES_LEPA;188;2020M02 ;España
ES_LEPA;1262;2020M02 ;España
ES_LEPA;6493;2020M02 ;España
ES_LEPA;7943;2020M02 ;España
ES_LEPP;16;2020M02 ;España
ES_LEPP;233;2020M02 ;España
ES_LEPP;242;2020M02 ;España
ES_LEPP;491;2020M02 ;España
ES_LERJ;2;2020M02 ;España
ES_LERJ;38;2020M02 ;España
ES_LERJ;42;2020M02 ;España
ES_LERJ;82;2020M02 ;España
ES_LERS;12;2020M02 ;España
ES_LERS;41;2020M02 ;España
ES_LERS;873;2020M02 ;España
ES_LERS;926;2020M02 ;España
ES_LESO;16;2020M02 ;España
ES_LESO;76;2020M02 ;España
ES_LESO;297;2020M02 ;España
ES_LESO;389;2020M02 ;España
ES_LEST;12;2020M02 ;España
ES_LEST;192;2020M02 ;España
ES_LEST;1143;2020M02 ;España
ES_LEST;1347;2020M02 ;España
ES_LEVC;132;2020M02 ;España
ES_LEVC;1406;2020M02 ;España
ES_LEVC;3866;2020M02 ;España
ES_LEVC;5404;2020M02 ;España
ES_LEVD;22;2020M02 ;España
ES_LEVD;88;2020M02 ;España
ES_LEVD;226;2020M02 ;España
ES_LEVD;336;2020M02 ;España
ES_LEVT;18;2020M02 ;España
ES_LEVT;779;2020M02 ;España
ES_LEVT;797;2020M02 ;España
ES_LEVX;13;2020M02 ;España
ES_LEVX;114;2020M02 ;España
ES_LEVX;700;2020M02 ;España
ES_LEVX;827;2020M02 ;España
ES_LEXJ;8;2020M02 ;España
ES_LEXJ;14;2020M02 ;España
ES_LEXJ;658;2020M02 ;España
ES_LEXJ;680;2020M02 ;España
ES_LEZG;12;2020M02 ;España
ES_LEZG;263;2020M02 ;España
ES_LEZG;406;2020M02 ;España
ES_LEZG;681;2020M02 ;España
ES_LEZL;15;2020M02 ;España
ES_LEZL;550;2020M02 ;España
ES_LEZL;4171;2020M02 ;España
ES_LEZL;4736;2020M02 ;España
FI_EFET;18;2020M02 ;Finlandia
FI_EFHA;2;2020M02 ;Finlandia
FI_EFHK;14723;2020M02 ;Finlandia
FI_EFIV;340;2020M02 ;Finlandia
FI_EFJO;265;2020M02 ;Finlandia
FI_EFJY;295;2020M02 ;Finlandia
FI_EFKE;194;2020M02 ;Finlandia
FI_EFKI;203;2020M02 ;Finlandia
FI_EFKK;189;2020M02 ;Finlandia
FI_EFKS;242;2020M02 ;Finlandia
FI_EFKT;636;2020M02 ;Finlandia
FI_EFKU;397;2020M02 ;Finlandia
FI_EFLP;50;2020M02 ;Finlandia
FI_EFMA;302;2020M02 ;Finlandia
FI_EFOU;846;2020M02 ;Finlandia
FI_EFPO;695;2020M02 ;Finlandia
FI_EFRO;685;2020M02 ;Finlandia
FI_EFSA;42;2020M02 ;Finlandia
FI_EFTP;842;2020M02 ;Finlandia
FI_EFTU;1094;2020M02 ;Finlandia
FI_EFUT;26;2020M02 ;Finlandia
FI_EFVA;520;2020M02 ;Finlandia
FR_FMCZ;312;2020M02 ;Francia
FR_FMEE;901;2020M02 ;Francia
FR_FMEP;140;2020M02 ;Francia
FR_LFAQ;65;2020M02 ;Francia
FR_LFBA;76;2020M02 ;Francia
FR_LFBD;4569;2020M02 ;Francia
FR_LFBE;56;2020M02 ;Francia
FR_LFBH;121;2020M02 ;Francia
FR_LFBI;181;2020M02 ;Francia
FR_LFBL;291;2020M02 ;Francia
FR_LFBO;6767;2020M02 ;Francia
FR_LFBP;684;2020M02 ;Francia
FR_LFBT;233;2020M02 ;Francia
FR_LFBZ;588;2020M02 ;Francia
FR_LFCK;126;2020M02 ;Francia
FR_LFCR;156;2020M02 ;Francia
FR_LFGJ;50;2020M02 ;Francia
